,secID,tradeDate,preClosePrice,openPrice,highestPrice,lowestPrice,closePrice,chg,chgPct
2052,SGAUCI.XSGE,2016-10-19,1404.72,1403.97,,,1404.72,4.04,0.002884
2053,SGAUCI.XSGE,2016-10-20,1404.72,1411.55,,,1414.84,10.87,0.007742
2054,SGAUCI.XSGE,2016-10-21,1414.84,1414.84,,,1409.78,-4.3,-0.003041
2055,SGAUCI.XSGE,2016-10-24,1409.78,1411.81,,,1414.34,4.3,0.00305
2056,SGAUCI.XSGE,2016-10-25,1414.34,1420.41,,,1418.64,5.82,0.004119
2057,SGAUCI.XSGE,2016-10-26,1418.64,1420.91,,,1424.45,8.09,0.005712
2058,SGAUCI.XSGE,2016-10-27,1424.45,1421.67,,,1419.9,-5.06,-0.003551
2059,SGAUCI.XSGE,2016-10-28,1419.9,1422.68,,,1420.66,2.53,0.001784
2060,SGAUCI.XSGE,2016-10-31,1420.66,1416.86,,,1426.98,5.82,0.004095
2061,SGAUCI.XSGE,2016-11-01,1426.98,1425.72,,,1432.04,5.31,0.003722
2062,SGAUCI.XSGE,2016-11-02,1432.04,1438.36,,,1445.95,16.19,0.011324
2063,SGAUCI.XSGE,2016-11-03,1445.95,1446.96,,,1450.0,9.61,0.006672
2064,SGAUCI.XSGE,2016-11-04,1450.0,1442.92,,,1440.89,-9.11,-0.006283
2065,SGAUCI.XSGE,2016-11-07,1440.89,1451.01,,,1438.87,-7.08,-0.004896
2066,SGAUCI.XSGE,2016-11-08,1438.87,1437.35,,,1437.35,-7.59,-0.005253
2067,SGAUCI.XSGE,2016-11-09,1437.35,1433.05,,,1475.29,40.21,0.028019
2068,SGAUCI.XSGE,2016-11-10,1475.29,1456.83,,,1447.47,-5.82,-0.004005
2069,SGAUCI.XSGE,2016-11-11,1447.47,1441.9,,,1425.21,-23.78,-0.016411
2070,SGAUCI.XSGE,2016-11-14,1425.21,1420.91,,,1380.7,-47.8,-0.033462
2071,SGAUCI.XSGE,2016-11-15,1380.7,1385.76,,,1395.87,3.79,0.002723
2072,SGAUCI.XSGE,2016-11-16,1395.87,1395.37,,,1401.44,12.9,0.00929
2073,SGAUCI.XSGE,2016-11-17,1401.44,1398.91,,,1398.65,0.75,0.000537
2074,SGAUCI.XSGE,2016-11-18,1398.65,1401.18,,,1383.23,-17.19,-0.012275
2075,SGAUCI.XSGE,2016-11-21,1383.23,1385.25,,,1393.85,3.04,0.002186
2076,SGAUCI.XSGE,2016-11-22,1393.85,1394.1,,,1397.39,10.12,0.007295
2077,SGAUCI.XSGE,2016-11-23,1397.39,1397.14,,,1399.16,3.03,0.00217
2078,SGAUCI.XSGE,2016-11-24,1399.16,1396.13,,,1384.49,-11.64,-0.008337
2079,SGAUCI.XSGE,2016-11-25,1384.49,1382.97,,,1372.86,-12.14,-0.008765
2080,SGAUCI.XSGE,2016-11-28,1372.86,1378.42,,,1385.0,12.9,0.009402
2081,SGAUCI.XSGE,2016-11-29,1385.0,1383.98,,,1379.69,-2.27,-0.001643
2082,SGAUCI.XSGE,2016-11-30,1379.69,1373.36,1383.48,1368.56,1371.09,-12.39,-0.008956
2083,SGAUCI.XSGE,2016-12-01,1371.09,1366.53,1372.35,1348.58,1361.98,-10.37,-0.007556
2084,SGAUCI.XSGE,2016-12-02,1361.98,1355.4,1362.49,1348.58,1359.96,-1.01,-0.000742
2085,SGAUCI.XSGE,2016-12-05,1359.96,1356.16,1370.07,1351.36,1359.45,3.79,0.002796
2086,SGAUCI.XSGE,2016-12-06,1359.45,1357.18,1363.25,1351.11,1356.42,-4.8,-0.003526
2087,SGAUCI.XSGE,2016-12-07,1356.42,1358.69,1358.95,1352.88,1354.14,-2.78,-0.002049
2088,SGAUCI.XSGE,2016-12-08,1354.14,1358.69,1370.58,1354.14,1364.51,8.85,0.006528
2089,SGAUCI.XSGE,2016-12-09,1364.51,1362.49,1366.53,1357.18,1363.25,-1.26,-0.000923
2090,SGAUCI.XSGE,2016-12-12,1363.25,1357.43,1362.49,1351.61,1355.4,-6.83,-0.005014
2091,SGAUCI.XSGE,2016-12-13,1355.4,1354.14,1362.23,1351.86,1356.67,-0.25,-0.000184
2092,SGAUCI.XSGE,2016-12-14,1356.67,1356.42,1365.27,1353.89,1364.0,6.32,0.004655
2093,SGAUCI.XSGE,2016-12-15,1364.0,1363.75,1368.81,1340.48,1350.35,-9.1,-0.006694
2094,SGAUCI.XSGE,2016-12-16,1350.35,1340.48,1355.15,1339.22,1342.25,-12.9,-0.009519
2095,SGAUCI.XSGE,2016-12-19,1342.25,1342.76,1350.35,1340.99,1348.58,6.58,0.004903
2096,SGAUCI.XSGE,2016-12-20,1348.58,1347.82,1350.09,1339.72,1341.75,-4.04,-0.003002
2097,SGAUCI.XSGE,2016-12-21,1341.75,1334.41,1346.3,1325.81,1339.72,-6.58,-0.004887
2098,SGAUCI.XSGE,2016-12-22,1339.72,1337.7,1339.72,1329.35,1331.88,-1.27,-0.000953
2099,SGAUCI.XSGE,2016-12-23,1331.88,1329.35,1336.94,1327.58,1333.15,-1.52,-0.001139
2100,SGAUCI.XSGE,2016-12-26,1333.15,1334.16,1340.99,1332.14,1339.22,6.07,0.004553
2101,SGAUCI.XSGE,2016-12-27,1339.22,1339.72,1346.05,1335.68,1346.05,10.37,0.007764
2102,SGAUCI.XSGE,2016-12-28,1346.05,1346.3,1354.9,1342.25,1352.12,9.87,0.007353
2103,SGAUCI.XSGE,2016-12-29,1352.12,1348.07,1361.22,1345.54,1359.45,11.13,0.008255
2104,SGAUCI.XSGE,2016-12-30,1359.45,1355.91,1376.65,1354.14,1372.6,18.46,0.013632
2105,SGAUCI.XSGE,2017-01-03,1372.6,1364.26,1372.6,1362.99,1364.51,-3.04,-0.002223
2106,SGAUCI.XSGE,2017-01-04,1364.51,1358.19,1372.1,1358.19,1367.8,0.51,0.000373
2107,SGAUCI.XSGE,2017-01-05,1367.8,1367.29,1368.81,1356.42,1363.25,-2.27,-0.001662
2108,SGAUCI.XSGE,2017-01-06,1363.25,1360.72,1365.02,1359.2,1359.96,-1.77,-0.0013
2109,SGAUCI.XSGE,2017-01-09,1359.96,1358.95,1366.79,1360.46,1364.51,2.28,0.001674
2110,SGAUCI.XSGE,2017-01-10,1364.51,1367.55,1376.4,1363.25,1373.36,10.11,0.007416
2111,SGAUCI.XSGE,2017-01-11,1373.36,1372.1,1377.66,1370.58,1375.13,3.54,0.002581
2112,SGAUCI.XSGE,2017-01-12,1375.13,1374.37,1378.67,1358.95,1377.16,3.04,0.002212
2113,SGAUCI.XSGE,2017-01-13,1377.16,1377.41,1378.42,1368.3,1372.1,2.78,0.00203
2114,SGAUCI.XSGE,2017-01-16,1372.1,1373.87,1383.23,1368.3,1380.7,8.1,0.005901
2115,SGAUCI.XSGE,2017-01-17,1380.7,1378.42,1390.56,1374.37,1389.04,14.67,0.010674
2116,SGAUCI.XSGE,2017-01-18,1389.04,1386.51,1390.81,1379.69,1383.48,-0.25,-0.000181
2117,SGAUCI.XSGE,2017-01-19,1383.48,1381.71,1386.51,1367.04,1369.32,-17.19,-0.012398
2118,SGAUCI.XSGE,2017-01-20,1369.32,1371.84,1374.63,1366.28,1372.86,-1.51,-0.001099
2119,SGAUCI.XSGE,2017-01-23,1372.86,1370.07,1384.49,1368.56,1379.69,9.11,0.006647
2120,SGAUCI.XSGE,2017-01-24,1379.69,1379.43,1382.47,1376.65,1377.66,1.01,0.000734
2121,SGAUCI.XSGE,2017-01-25,1377.66,1376.65,1379.94,1358.69,1363.75,-15.68,-0.011367
2122,SGAUCI.XSGE,2017-01-26,1363.75,1363.75,1370.33,1350.85,1353.63,-16.7,-0.012187
2123,SGAUCI.XSGE,2017-02-03,1353.63,1366.28,1375.64,1353.63,1373.87,18.47,0.013627
2124,SGAUCI.XSGE,2017-02-06,1373.87,1372.35,1388.03,1367.29,1387.53,15.18,0.011061
2125,SGAUCI.XSGE,2017-02-07,1387.53,1391.83,1399.67,1379.43,1398.65,19.22,0.013933
2126,SGAUCI.XSGE,2017-02-08,1398.65,1397.9,1402.45,1393.85,1399.92,6.07,0.004355
2127,SGAUCI.XSGE,2017-02-09,1399.92,1409.78,1412.06,1399.41,1407.25,7.84,0.005602
2128,SGAUCI.XSGE,2017-02-10,1407.25,1406.75,1410.29,1389.04,1392.33,-16.19,-0.011494
2129,SGAUCI.XSGE,2017-02-13,1392.33,1394.1,1402.7,1392.33,1398.15,-1.01,-0.000722
2130,SGAUCI.XSGE,2017-02-14,1398.15,1396.13,1398.15,1386.51,1396.13,-1.51,-0.00108
2131,SGAUCI.XSGE,2017-02-15,1396.13,1399.16,1399.67,1387.27,1390.81,-1.52,-0.001092
2132,SGAUCI.XSGE,2017-02-16,1390.81,1391.07,1401.94,1383.73,1397.9,5.57,0.004
2133,SGAUCI.XSGE,2017-02-17,1397.9,1402.45,1405.74,1393.09,1403.46,10.37,0.007444
2134,SGAUCI.XSGE,2017-02-20,1403.46,1407.25,1409.28,1397.39,1400.42,-2.53,-0.001803
2135,SGAUCI.XSGE,2017-02-21,1400.42,1401.94,1404.47,1399.16,1403.71,0.76,0.000542
2136,SGAUCI.XSGE,2017-02-22,1403.71,1398.65,1407.0,1395.11,1402.2,0.26,0.000185
2137,SGAUCI.XSGE,2017-02-23,1402.2,1404.47,1407.0,1398.65,1404.98,3.54,0.002526
2138,SGAUCI.XSGE,2017-02-24,1404.98,1410.29,1424.96,1403.21,1422.18,18.97,0.013519
2139,SGAUCI.XSGE,2017-02-27,1422.18,1427.49,1428.75,1416.36,1427.23,10.87,0.007675
2140,SGAUCI.XSGE,2017-02-28,1427.23,1425.72,1433.3,1421.16,1422.43,-2.78,-0.001951
2141,SGAUCI.XSGE,2017-03-01,1422.43,1422.18,1426.22,1409.53,1412.06,-13.66,-0.009581
2142,SGAUCI.XSGE,2017-03-02,1412.06,1411.81,1418.38,1407.0,1413.58,-3.54,-0.002498
2143,SGAUCI.XSGE,2017-03-03,1413.58,1410.79,1413.58,1400.68,1403.21,-9.36,-0.006626
2144,SGAUCI.XSGE,2017-03-06,1403.21,1400.68,1408.77,1398.65,1403.46,-2.78,-0.001977
2145,SGAUCI.XSGE,2017-03-07,1403.46,1403.46,1405.74,1396.88,1398.15,-4.55,-0.003244
2146,SGAUCI.XSGE,2017-03-08,1398.15,1396.13,1400.42,1388.54,1388.79,-11.63,-0.008305
2147,SGAUCI.XSGE,2017-03-09,1388.79,1385.76,1391.32,1378.93,1382.21,-9.11,-0.006548
2148,SGAUCI.XSGE,2017-03-10,1382.21,1382.97,1385.25,1370.83,1371.09,-13.15,-0.0095
2149,SGAUCI.XSGE,2017-03-13,1371.09,1371.59,1384.24,1369.57,1384.24,6.58,0.004776
2150,SGAUCI.XSGE,2017-03-14,1384.24,1378.42,1384.24,1376.9,1377.66,0.5,0.000363
2151,SGAUCI.XSGE,2017-03-15,1377.66,1378.67,1382.21,1373.87,1378.42,-0.76,-0.000551
2152,SGAUCI.XSGE,2017-03-16,1378.42,1374.88,1402.45,1373.87,1401.94,23.52,0.017063
2153,SGAUCI.XSGE,2017-03-17,1401.94,1407.0,1407.25,1390.81,1401.44,10.63,0.007643
2154,SGAUCI.XSGE,2017-03-20,1401.44,1403.21,1409.02,1400.93,1408.52,7.08,0.005052
2155,SGAUCI.XSGE,2017-03-21,1408.52,1407.51,1410.04,1399.41,1402.95,-2.28,-0.001623
2156,SGAUCI.XSGE,2017-03-22,1402.95,1404.47,1417.88,1402.95,1415.35,11.13,0.007926
2157,SGAUCI.XSGE,2017-03-23,1415.35,1415.09,1417.37,1410.79,1415.09,2.52,0.001784
2158,SGAUCI.XSGE,2017-03-24,1415.09,1418.64,1419.9,1408.52,1411.05,-2.78,-0.001966
2159,SGAUCI.XSGE,2017-03-27,1411.05,1412.31,1427.49,1410.04,1426.48,13.66,0.009669
2160,SGAUCI.XSGE,2017-03-28,1426.48,1426.73,1428.25,1419.39,1422.43,3.04,0.002142
2161,SGAUCI.XSGE,2017-03-29,1422.43,1426.73,1427.23,1416.61,1419.39,-4.56,-0.003202
2162,SGAUCI.XSGE,2017-03-30,1419.39,1421.16,1422.43,1417.12,1419.39,-2.53,-0.001779
2163,SGAUCI.XSGE,2017-03-31,1419.39,1418.13,1419.65,1407.51,1409.28,-10.37,-0.007305
2164,SGAUCI.XSGE,2017-04-05,1409.28,1422.43,1425.21,1409.28,1422.68,9.86,0.006979
2165,SGAUCI.XSGE,2017-04-06,1422.68,1417.37,1424.45,1412.31,1422.68,0.76,0.000534
2166,SGAUCI.XSGE,2017-04-07,1422.68,1421.67,1443.93,1418.64,1434.06,15.42,0.01087
2167,SGAUCI.XSGE,2017-04-10,1434.06,1438.87,1441.9,1422.18,1430.67,-1.12,-0.000782
2168,SGAUCI.XSGE,2017-04-11,1430.67,1426.07,1436.34,1424.35,1436.34,2.38,0.00166
2169,SGAUCI.XSGE,2017-04-12,1436.34,1439.53,1458.34,1432.9,1455.06,22.16,0.015465
2170,SGAUCI.XSGE,2017-04-13,1455.06,1457.23,1465.73,1451.26,1463.66,11.44,0.007878
2171,SGAUCI.XSGE,2017-04-14,1463.66,1466.08,1469.22,1461.08,1469.22,6.12,0.004183
2172,SGAUCI.XSGE,2017-04-17,1469.22,1472.0,1478.07,1465.17,1466.44,-2.02,-0.001376
2173,SGAUCI.XSGE,2017-04-18,1466.44,1464.16,1470.48,1457.08,1461.38,-9.1,-0.006188
2174,SGAUCI.XSGE,2017-04-19,1461.38,1461.63,1467.45,1454.8,1461.13,-1.26,-0.000862
2175,SGAUCI.XSGE,2017-04-20,1461.13,1461.88,1463.4,1454.3,1457.59,-4.29,-0.002935
2176,SGAUCI.XSGE,2017-04-21,1457.59,1457.59,1459.36,1453.79,1457.59,-0.25,-0.000171
2177,SGAUCI.XSGE,2017-04-24,1457.59,1459.36,1466.94,1445.19,1448.73,-8.1,-0.00556
2178,SGAUCI.XSGE,2017-04-25,1448.73,1445.44,1455.31,1443.93,1448.23,-7.08,-0.004865
2179,SGAUCI.XSGE,2017-04-26,1448.23,1442.66,1448.48,1438.87,1442.16,-6.32,-0.004363
2180,SGAUCI.XSGE,2017-04-27,1442.16,1442.66,1447.47,1440.13,1444.69,2.28,0.001581
2181,SGAUCI.XSGE,2017-04-28,1444.69,1445.44,1447.97,1442.41,1447.72,3.03,0.002097
2182,SGAUCI.XSGE,2017-05-02,1447.72,1435.58,1447.72,1434.32,1436.09,-9.35,-0.006469
2183,SGAUCI.XSGE,2017-05-03,1436.09,1431.79,1436.09,1430.78,1433.05,-3.04,-0.002117
2184,SGAUCI.XSGE,2017-05-04,1433.05,1431.53,1433.05,1409.78,1414.59,-18.46,-0.012882
2185,SGAUCI.XSGE,2017-05-05,1414.59,1406.49,1421.67,1403.21,1410.29,-11.38,-0.008005
2186,SGAUCI.XSGE,2017-05-08,1410.29,1407.76,1412.31,1406.49,1408.77,1.01,0.000717
2187,SGAUCI.XSGE,2017-05-09,1408.77,1409.53,1413.32,1403.71,1408.52,-0.76,-0.000539
2188,SGAUCI.XSGE,2017-05-10,1408.52,1402.95,1408.77,1394.35,1401.44,-7.33,-0.005203
2189,SGAUCI.XSGE,2017-05-11,1401.44,1402.45,1403.97,1397.64,1402.95,3.03,0.002164
2190,SGAUCI.XSGE,2017-05-12,1402.95,1401.18,1408.77,1401.18,1406.75,5.31,0.003789
2191,SGAUCI.XSGE,2017-05-15,1406.75,1410.04,1414.08,1404.98,1413.32,8.34,0.005936
2192,SGAUCI.XSGE,2017-05-16,1413.32,1417.12,1419.39,1409.53,1416.36,6.83,0.004846
2193,SGAUCI.XSGE,2017-05-17,1416.36,1416.61,1422.68,1413.83,1421.16,6.07,0.004289
2194,SGAUCI.XSGE,2017-05-18,1421.16,1429.01,1440.39,1419.14,1432.8,13.66,0.009626
2195,SGAUCI.XSGE,2017-05-19,1432.8,1434.32,1437.6,1424.45,1429.76,-3.8,-0.002651
2196,SGAUCI.XSGE,2017-05-22,1429.76,1433.05,1434.32,1427.23,1433.05,1.77,0.001237
2197,SGAUCI.XSGE,2017-05-23,1433.05,1436.85,1442.66,1431.03,1442.66,11.63,0.008127
2198,SGAUCI.XSGE,2017-05-24,1442.66,1441.65,1442.66,1423.95,1425.72,-12.64,-0.008788
2199,SGAUCI.XSGE,2017-05-25,1425.72,1429.01,1435.58,1425.21,1433.05,0.5,0.000349
2200,SGAUCI.XSGE,2017-05-26,1433.05,1430.27,1433.81,1426.48,1433.3,2.02,0.001411
2201,SGAUCI.XSGE,2017-05-31,1433.3,1431.79,1433.3,1424.71,1424.71,-4.3,-0.003009
2202,SGAUCI.XSGE,2017-06-01,1424.71,1428.25,1432.29,1423.69,1425.72,-2.02,-0.001415
2203,SGAUCI.XSGE,2017-06-02,1425.72,1422.68,1426.73,1419.39,1420.66,-6.07,-0.004254
2204,SGAUCI.XSGE,2017-06-05,1420.66,1431.53,1442.41,1420.66,1439.37,17.95,0.012628
2205,SGAUCI.XSGE,2017-06-06,1439.37,1440.64,1448.99,1435.83,1448.23,12.4,0.008636
2206,SGAUCI.XSGE,2017-06-07,1448.23,1449.74,1452.78,1442.66,1449.74,7.08,0.004908
2207,SGAUCI.XSGE,2017-06-08,1449.74,1449.49,1451.26,1442.66,1445.44,-4.81,-0.003317
2208,SGAUCI.XSGE,2017-06-09,1445.44,1442.41,1446.71,1427.23,1429.01,-17.7,-0.012235
2209,SGAUCI.XSGE,2017-06-12,1429.01,1425.46,1434.32,1421.42,1421.67,-12.65,-0.00882
2210,SGAUCI.XSGE,2017-06-13,1421.67,1420.66,1424.45,1418.89,1422.18,-0.75,-0.000527
2211,SGAUCI.XSGE,2017-06-14,1422.18,1418.13,1428.5,1416.61,1424.96,3.29,0.002314
2212,SGAUCI.XSGE,2017-06-15,1424.96,1431.53,1439.63,1414.84,1415.6,-7.33,-0.005151
2213,SGAUCI.XSGE,2017-06-16,1415.6,1408.77,1427.23,1408.27,1413.07,-14.16,-0.009921
2214,SGAUCI.XSGE,2017-06-19,1413.07,1414.59,1415.09,1408.77,1410.54,-1.27,-0.0009
2215,SGAUCI.XSGE,2017-06-20,1410.54,1409.02,1411.81,1404.47,1407.51,-4.3,-0.003046
2216,SGAUCI.XSGE,2017-06-21,1407.51,1406.49,1408.77,1402.7,1407.0,-0.51,-0.000362
2217,SGAUCI.XSGE,2017-06-22,1407.0,1405.48,1417.88,1402.95,1415.85,9.86,0.007013
2218,SGAUCI.XSGE,2017-06-23,1415.85,1417.12,1419.14,1411.55,1418.64,7.09,0.005023
2219,SGAUCI.XSGE,2017-06-26,1418.64,1424.2,1422.18,1415.85,1419.39,3.54,0.0025
2220,SGAUCI.XSGE,2017-06-27,1419.39,1408.01,1419.9,1405.74,1413.32,-6.58,-0.004634
2221,SGAUCI.XSGE,2017-06-28,1413.32,1409.28,1413.32,1406.49,1410.04,1.02,0.000724
2222,SGAUCI.XSGE,2017-06-29,1410.04,1411.05,1412.06,1404.72,1407.0,-2.53,-0.001795
2223,SGAUCI.XSGE,2017-06-30,1407.0,1398.15,1408.01,1393.09,1393.6,-14.41,-0.010234
2224,SGAUCI.XSGE,2017-07-03,1393.6,1392.58,1397.39,1387.78,1389.04,-8.1,-0.005798
2225,SGAUCI.XSGE,2017-07-04,1389.04,1382.21,1391.57,1373.87,1378.93,-12.64,-0.009083
2226,SGAUCI.XSGE,2017-07-05,1378.93,1379.43,1382.47,1376.14,1377.91,-0.26,-0.000189
2227,SGAUCI.XSGE,2017-07-06,1377.91,1371.34,1381.71,1371.09,1380.19,1.26,0.000914
2228,SGAUCI.XSGE,2017-07-07,1380.19,1380.44,1382.21,1373.87,1376.9,-0.51,-0.00037
2229,SGAUCI.XSGE,2017-07-10,1376.9,1377.16,1377.66,1355.66,1359.7,-17.71,-0.012857
2230,SGAUCI.XSGE,2017-07-11,1359.7,1362.49,1369.32,1359.7,1365.77,1.26,0.000923
2231,SGAUCI.XSGE,2017-07-12,1365.77,1366.28,1374.12,1361.98,1370.83,5.56,0.004072
2232,SGAUCI.XSGE,2017-07-13,1370.83,1377.66,1378.17,1369.57,1374.63,5.06,0.003695
2233,SGAUCI.XSGE,2017-07-14,1374.63,1373.36,1374.63,1365.27,1369.06,-4.81,-0.003501
2234,SGAUCI.XSGE,2017-07-17,1369.06,1381.71,1382.72,1368.81,1380.95,12.14,0.008869
2235,SGAUCI.XSGE,2017-07-18,1380.95,1384.49,1388.03,1380.19,1384.49,4.3,0.003116
2236,SGAUCI.XSGE,2017-07-19,1384.49,1387.53,1389.8,1384.49,1386.26,0.76,0.000549
2237,SGAUCI.XSGE,2017-07-20,1386.26,1388.79,1389.55,1385.5,1387.02,0.25,0.00018
2238,SGAUCI.XSGE,2017-07-21,1387.02,1387.53,1395.37,1383.73,1395.11,8.09,0.005833
2239,SGAUCI.XSGE,2017-07-24,1395.11,1399.67,1403.46,1390.81,1398.4,7.59,0.005457
2240,SGAUCI.XSGE,2017-07-25,1398.4,1402.95,1402.95,1396.88,1400.17,0.5,0.000357
2241,SGAUCI.XSGE,2017-07-26,1400.17,1396.63,1400.17,1386.77,1388.03,-11.38,-0.008132
2242,SGAUCI.XSGE,2017-07-27,1388.03,1390.06,1406.49,1388.03,1404.22,11.38,0.00817
2243,SGAUCI.XSGE,2017-07-28,1404.22,1405.74,1405.99,1399.16,1402.45,2.53,0.001807
2244,SGAUCI.XSGE,2017-07-31,1402.45,1405.99,1411.05,1402.45,1406.49,3.79,0.002702
2245,SGAUCI.XSGE,2017-08-01,1406.49,1407.76,1408.77,1404.98,1406.24,-1.77,-0.001257
2246,SGAUCI.XSGE,2017-08-02,1406.24,1406.24,1411.55,1404.22,1405.99,-1.01,-0.000718
2247,SGAUCI.XSGE,2017-08-03,1405.99,1404.22,1410.29,1399.41,1400.68,-6.83,-0.004853
2248,SGAUCI.XSGE,2017-08-04,1400.68,1403.97,1409.02,1400.68,1408.52,4.05,0.002884
2249,SGAUCI.XSGE,2017-08-07,1408.52,1401.18,1408.52,1394.61,1395.87,-10.37,-0.007374
2250,SGAUCI.XSGE,2017-08-08,1395.87,1395.37,1398.65,1392.84,1394.61,-2.78,-0.001989
2251,SGAUCI.XSGE,2017-08-09,1394.61,1397.14,1401.44,1386.77,1398.4,2.53,0.001812
2252,SGAUCI.XSGE,2017-08-10,1398.4,1406.75,1410.04,1394.61,1408.52,13.91,0.009974
2253,SGAUCI.XSGE,2017-08-11,1408.52,1413.07,1417.88,1406.24,1415.6,9.36,0.006656
2254,SGAUCI.XSGE,2017-08-14,1415.6,1415.09,1417.88,1409.28,1415.09,0.75,0.00053
2255,SGAUCI.XSGE,2017-08-15,1415.09,1410.79,1415.09,1401.69,1405.48,-8.86,-0.006264
2256,SGAUCI.XSGE,2017-08-16,1405.48,1398.91,1407.25,1397.9,1400.93,-6.32,-0.004491
2257,SGAUCI.XSGE,2017-08-17,1400.93,1401.69,1418.64,1399.41,1416.11,14.17,0.010107
2258,SGAUCI.XSGE,2017-08-18,1416.11,1413.58,1418.89,1410.54,1418.89,8.1,0.005741
2259,SGAUCI.XSGE,2017-08-21,1418.89,1425.46,1429.26,1410.04,1414.84,-0.25,-0.000177
2260,SGAUCI.XSGE,2017-08-22,1414.84,1415.35,1420.91,1411.55,1411.81,-7.08,-0.00499
2261,SGAUCI.XSGE,2017-08-23,1411.81,1414.59,1418.38,1408.01,1412.06,-4.55,-0.003212
2262,SGAUCI.XSGE,2017-08-24,1412.06,1415.09,1415.85,1411.55,1412.57,0.51,0.000361
2263,SGAUCI.XSGE,2017-08-25,1412.57,1412.82,1415.09,1409.53,1411.55,-2.28,-0.001613
2264,SGAUCI.XSGE,2017-08-28,1411.55,1411.05,1419.39,1400.68,1418.64,7.09,0.005023
2265,SGAUCI.XSGE,2017-08-29,1418.64,1417.88,1435.58,1412.31,1435.58,23.27,0.016477
2266,SGAUCI.XSGE,2017-08-30,1435.58,1435.58,1437.86,1417.62,1418.13,-9.61,-0.006731
2267,SGAUCI.XSGE,2017-08-31,1418.13,1418.13,1427.49,1413.32,1415.85,-11.64,-0.008154
